date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount
2025-03-04,S001,P0003,Apparel,West,183,15,0,138.43,0
2025-03-05,S001,P0003,Apparel,West,170,13,0,138.43,0
2025-03-06,S001,P0003,Apparel,West,152,18,0,138.43,0
2025-03-07,S001,P0003,Apparel,West,138,14,0,138.43,5
2025-03-08,S001,P0003,Apparel,West,126,12,0,138.43,0
2025-03-09,S001,P0003,Apparel,West,112,14,0,138.43,0
2025-03-10,S001,P0003,Apparel,West,100,12,0,138.43,5
2025-03-11,S001,P0003,Apparel,West,92,8,0,138.43,0
2025-03-12,S001,P0003,Apparel,West,204,11,123,138.43,0
2025-03-13,S001,P0003,Apparel,West,193,11,0,138.43,0
2025-03-14,S001,P0003,Apparel,West,179,14,0,138.43,0
2025-03-15,S001,P0003,Apparel,West,153,26,0,138.43,0
2025-03-16,S001,P0003,Apparel,West,138,15,0,138.43,15
2025-03-17,S001,P0003,Apparel,West,119,19,0,138.43,0
2025-03-18,S001,P0003,Apparel,West,105,14,0,138.43,0
2025-03-19,S001,P0003,Apparel,West,94,11,0,138.43,10
2025-03-20,S001,P0003,Apparel,West,86,8,0,138.43,0
2025-03-21,S001,P0003,Apparel,West,75,11,0,138.43,0
2025-03-22,S001,P0003,Apparel,West,184,14,123,138.43,0
2025-03-23,S001,P0003,Apparel,West,175,9,0,138.43,0
2025-03-24,S001,P0003,Apparel,West,168,7,0,138.43,0
2025-03-25,S001,P0003,Apparel,West,156,12,0,138.43,0
2025-03-26,S001,P0003,Apparel,West,137,19,0,138.43,0
2025-03-27,S001,P0003,Apparel,West,127,10,0,138.43,0
2025-03-28,S001,P0003,Apparel,West,125,2,0,138.43,0
2025-03-29,S001,P0003,Apparel,West,124,1,0,138.43,0
2025-03-30,S001,P0003,Apparel,West,116,8,0,138.43,0
2025-03-31,S001,P0003,Apparel,West,102,14,0,138.43,0
2025-04-01,S001,P0003,Apparel,West,222,3,123,138.43,15
2025-04-02,S001,P0003,Apparel,West,207,15,0,138.43,0
2025-04-03,S001,P0003,Apparel,West,193,14,0,138.43,0
2025-04-04,S001,P0003,Apparel,West,183,10,0,138.43,0
2025-04-05,S001,P0003,Apparel,West,178,5,0,138.43,15
2025-04-06,S001,P0003,Apparel,West,169,9,0,138.43,0
2025-04-07,S001,P0003,Apparel,West,160,9,0,138.43,0
2025-04-08,S001,P0003,Apparel,West,148,12,0,138.43,0
2025-04-09,S001,P0003,Apparel,West,145,3,0,138.43,5
2025-04-10,S001,P0003,Apparel,West,127,18,0,138.43,0
2025-04-11,S001,P0003,Apparel,West,238,12,123,138.43,0
2025-04-12,S001,P0003,Apparel,West,222,16,0,138.43,5
2025-04-13,S001,P0003,Apparel,West,205,17,0,138.43,0
2025-04-14,S001,P0003,Apparel,West,187,18,0,138.43,0
2025-04-15,S001,P0003,Apparel,West,176,11,0,138.43,0
2025-04-16,S001,P0003,Apparel,West,162,14,0,138.43,0
2025-04-17,S001,P0003,Apparel,West,156,6,0,138.43,0
2025-04-18,S001,P0003,Apparel,West,136,20,0,138.43,0
2025-04-19,S001,P0003,Apparel,West,122,14,0,138.43,0
2025-04-20,S001,P0003,Apparel,West,113,9,0,138.43,0
2025-04-21,S001,P0003,Apparel,West,228,8,123,138.43,0
2025-04-22,S001,P0003,Apparel,West,228,0,0,138.43,0
2025-04-23,S001,P0003,Apparel,West,220,8,0,138.43,0
2025-04-24,S001,P0003,Apparel,West,220,0,0,138.43,0
2025-04-25,S001,P0003,Apparel,West,205,15,0,138.43,0
2025-04-26,S001,P0003,Apparel,West,189,16,0,138.43,0
2025-04-27,S001,P0003,Apparel,West,181,8,0,138.43,0
2025-04-28,S001,P0003,Apparel,West,171,10,0,138.43,15
2025-04-29,S001,P0003,Apparel,West,161,10,0,138.43,0
2025-04-30,S001,P0003,Apparel,West,157,4,0,138.43,0
2025-05-01,S001,P0003,Apparel,West,271,9,123,138.43,0
2025-05-02,S001,P0003,Apparel,West,261,10,0,138.43,0
2025-05-03,S001,P0003,Apparel,West,249,12,0,138.43,0
2025-05-04,S001,P0003,Apparel,West,240,9,0,138.43,0
2025-05-05,S001,P0003,Apparel,West,235,5,0,138.43,0
2025-05-06,S001,P0003,Apparel,West,226,9,0,138.43,0
2025-05-07,S001,P0003,Apparel,West,219,7,0,138.43,0
2025-05-08,S001,P0003,Apparel,West,206,13,0,138.43,0
2025-05-09,S001,P0003,Apparel,West,188,18,0,138.43,0
2025-05-10,S001,P0003,Apparel,West,169,19,0,138.43,10
2025-05-11,S001,P0003,Apparel,West,278,14,123,138.43,0
2025-05-12,S001,P0003,Apparel,West,271,7,0,138.43,5
2025-05-13,S001,P0003,Apparel,West,256,15,0,138.43,0
2025-05-14,S001,P0003,Apparel,West,242,14,0,138.43,5
2025-05-15,S001,P0003,Apparel,West,224,18,0,138.43,0
2025-05-16,S001,P0003,Apparel,West,213,11,0,138.43,0
2025-05-17,S001,P0003,Apparel,West,190,23,0,138.43,0
2025-05-18,S001,P0003,Apparel,West,176,14,0,138.43,0
2025-05-19,S001,P0003,Apparel,West,169,7,0,138.43,5
2025-05-20,S001,P0003,Apparel,West,161,8,0,138.43,0
2025-05-21,S001,P0003,Apparel,West,271,13,123,138.43,0
2025-05-22,S001,P0003,Apparel,West,264,7,0,138.43,0
2025-05-23,S001,P0003,Apparel,West,244,20,0,138.43,0
2025-05-24,S001,P0003,Apparel,West,228,16,0,138.43,15
2025-05-25,S001,P0003,Apparel,West,214,14,0,138.43,0
2025-05-26,S001,P0003,Apparel,West,203,11,0,138.43,0
2025-05-27,S001,P0003,Apparel,West,194,9,0,138.43,5
2025-05-28,S001,P0003,Apparel,West,193,1,0,138.43,0
2025-05-29,S001,P0003,Apparel,West,185,8,0,138.43,0
2025-05-30,S001,P0003,Apparel,West,166,19,0,138.43,0
2025-05-31,S001,P0003,Apparel,West,274,15,123,138.43,0
2025-06-01,S001,P0003,Apparel,West,255,19,0,138.43,0
2025-06-02,S001,P0003,Apparel,West,239,16,0,138.43,10
2025-06-03,S001,P0003,Apparel,West,229,10,0,138.43,0
2025-06-04,S001,P0003,Apparel,West,215,14,0,138.43,10
2025-06-05,S001,P0003,Apparel,West,214,1,0,138.43,0
2025-06-06,S001,P0003,Apparel,West,195,19,0,138.43,0
2025-06-07,S001,P0003,Apparel,West,174,21,0,138.43,0
2025-06-08,S001,P0003,Apparel,West,158,16,0,138.43,0
2025-06-09,S001,P0003,Apparel,West,146,12,0,138.43,0
2025-06-10,S001,P0003,Apparel,West,259,10,123,138.43,0
2025-06-11,S001,P0003,Apparel,West,242,17,0,138.43,5
2025-06-12,S001,P0003,Apparel,West,227,15,0,138.43,0
2025-06-13,S001,P0003,Apparel,West,227,0,0,138.43,0
2025-06-14,S001,P0003,Apparel,West,216,11,0,138.43,15
2025-06-15,S001,P0003,Apparel,West,209,7,0,138.43,0
2025-06-16,S001,P0003,Apparel,West,206,3,0,138.43,0
2025-06-17,S001,P0003,Apparel,West,189,17,0,138.43,0
2025-06-18,S001,P0003,Apparel,West,179,10,0,138.43,0
2025-06-19,S001,P0003,Apparel,West,166,13,0,138.43,0
2025-06-20,S001,P0003,Apparel,West,278,11,123,138.43,0
2025-06-21,S001,P0003,Apparel,West,272,6,0,138.43,5
2025-06-22,S001,P0003,Apparel,West,267,5,0,138.43,0
2025-06-23,S001,P0003,Apparel,West,259,8,0,138.43,0
2025-06-24,S001,P0003,Apparel,West,251,8,0,138.43,0
2025-06-25,S001,P0003,Apparel,West,243,8,0,138.43,0
2025-06-26,S001,P0003,Apparel,West,235,8,0,138.43,5
2025-06-27,S001,P0003,Apparel,West,213,22,0,138.43,5
2025-06-28,S001,P0003,Apparel,West,194,19,0,138.43,0
2025-06-29,S001,P0003,Apparel,West,179,15,0,138.43,0
2025-01-01,S001,P0004,Apparel,West,106,5,56,90.83,0
2025-01-02,S001,P0004,Apparel,West,101,5,0,90.83,10
2025-01-03,S001,P0004,Apparel,West,95,6,0,90.83,0
2025-01-04,S001,P0004,Apparel,West,89,6,0,90.83,0
2025-01-05,S001,P0004,Apparel,West,81,8,0,90.83,0
2025-01-06,S001,P0004,Apparel,West,76,5,0,90.83,0
2025-01-07,S001,P0004,Apparel,West,68,8,0,90.83,0
2025-01-08,S001,P0004,Apparel,West,64,4,0,90.83,0
2025-01-09,S001,P0004,Apparel,West,57,7,0,90.83,0
2025-01-10,S001,P0004,Apparel,West,54,3,0,90.83,0
2025-01-11,S001,P0004,Apparel,West,105,5,56,90.83,5
2025-01-12,S001,P0004,Apparel,West,95,10,0,90.83,0
2025-01-13,S001,P0004,Apparel,West,89,6,0,90.83,10
2025-01-14,S001,P0004,Apparel,West,83,6,0,90.83,0
2025-01-15,S001,P0004,Apparel,West,74,9,0,90.83,5
2025-01-16,S001,P0004,Apparel,West,69,5,0,90.83,0
2025-01-17,S001,P0004,Apparel,West,62,7,0,90.83,0
2025-01-18,S001,P0004,Apparel,West,54,8,0,90.83,0
2025-01-19,S001,P0004,Apparel,West,45,9,0,90.83,0
2025-01-20,S001,P0004,Apparel,West,42,3,0,90.83,0
2025-01-21,S001,P0004,Apparel,West,93,5,56,90.83,5
2025-01-22,S001,P0004,Apparel,West,88,5,0,90.83,0
2025-01-23,S001,P0004,Apparel,West,80,8,0,90.83,5
2025-01-24,S001,P0004,Apparel,West,75,5,0,90.83,0
2025-01-25,S001,P0004,Apparel,West,67,8,0,90.83,5
2025-01-26,S001,P0004,Apparel,West,63,4,0,90.83,0
2025-01-27,S001,P0004,Apparel,West,59,4,0,90.83,5
2025-01-28,S001,P0004,Apparel,West,52,7,0,90.83,0
2025-01-29,S001,P0004,Apparel,West,48,4,0,90.83,0
2025-01-30,S001,P0004,Apparel,West,43,5,0,90.83,0
2025-01-31,S001,P0004,Apparel,West,91,8,56,90.83,0
2025-02-01,S001,P0004,Apparel,West,86,5,0,90.83,0
2025-02-02,S001,P0004,Apparel,West,81,5,0,90.83,0
2025-02-03,S001,P0004,Apparel,West,79,2,0,90.83,0
2025-02-04,S001,P0004,Apparel,West,71,8,0,90.83,0
2025-02-05,S001,P0004,Apparel,West,64,7,0,90.83,0
2025-02-06,S001,P0004,Apparel,West,58,6,0,90.83,0
2025-02-07,S001,P0004,Apparel,West,54,4,0,90.83,0
2025-02-08,S001,P0004,Apparel,West,50,4,0,90.83,0
2025-02-09,S001,P0004,Apparel,West,47,3,0,90.83,0
2025-02-10,S001,P0004,Apparel,West,96,7,56,90.83,5
2025-02-11,S001,P0004,Apparel,West,90,6,0,90.83,0
2025-02-12,S001,P0004,Apparel,West,84,6,0,90.83,0
2025-02-13,S001,P0004,Apparel,West,79,5,0,90.83,10
2025-02-14,S001,P0004,Apparel,West,76,3,0,90.83,0
2025-02-15,S001,P0004,Apparel,West,70,6,0,90.83,0
2025-02-16,S001,P0004,Apparel,West,66,4,0,90.83,5
2025-02-17,S001,P0004,Apparel,West,63,3,0,90.83,0
2025-02-18,S001,P0004,Apparel,West,57,6,0,90.83,0
2025-02-19,S001,P0004,Apparel,West,55,2,0,90.83,0
2025-02-20,S001,P0004,Apparel,West,108,3,56,90.83,0
2025-02-21,S001,P0004,Apparel,West,104,4,0,90.83,0
2025-02-22,S001,P0004,Apparel,West,98,6,0,90.83,0
2025-02-23,S001,P0004,Apparel,West,94,4,0,90.83,0
2025-02-24,S001,P0004,Apparel,West,92,2,0,90.83,15
2025-02-25,S001,P0004,Apparel,West,87,5,0,90.83,0
2025-02-26,S001,P0004,Apparel,West,82,5,0,90.83,0
2025-02-27,S001,P0004,Apparel,West,75,7,0,90.83,0
2025-02-28,S001,P0004,Apparel,West,70,5,0,90.83,5
2025-03-01,S001,P0004,Apparel,West,63,7,0,90.83,5
2025-03-02,S001,P0004,Apparel,West,114,5,56,90.83,0
2025-03-03,S001,P0004,Apparel,West,111,3,0,90.83,0
2025-03-04,S001,P0004,Apparel,West,109,2,0,90.83,0
2025-03-05,S001,P0004,Apparel,West,106,3,0,90.83,0
2025-03-06,S001,P0004,Apparel,West,102,4,0,90.83,0
2025-03-07,S001,P0004,Apparel,West,95,7,0,90.83,0
2025-03-08,S001,P0004,Apparel,West,90,5,0,90.83,0
2025-03-09,S001,P0004,Apparel,West,80,10,0,90.83,0
2025-03-10,S001,P0004,Apparel,West,74,6,0,90.83,0
2025-03-11,S001,P0004,Apparel,West,69,5,0,90.83,0
2025-03-12,S001,P0004,Apparel,West,120,5,56,90.83,0
2025-03-13,S001,P0004,Apparel,West,116,4,0,90.83,0
2025-03-14,S001,P0004,Apparel,West,112,4,0,90.83,0
2025-03-15,S001,P0004,Apparel,West,108,4,0,90.83,0
2025-03-16,S001,P0004,Apparel,West,103,5,0,90.83,0
2025-03-17,S001,P0004,Apparel,West,95,8,0,90.83,0
2025-03-18,S001,P0004,Apparel,West,89,6,0,90.83,0
2025-03-19,S001,P0004,Apparel,West,81,8,0,90.83,0
2025-03-20,S001,P0004,Apparel,West,77,4,0,90.83,0
2025-03-21,S001,P0004,Apparel,West,74,3,0,90.83,0
2025-03-22,S001,P0004,Apparel,West,124,6,56,90.83,0
2025-03-23,S001,P0004,Apparel,West,119,5,0,90.83,5
2025-03-24,S001,P0004,Apparel,West,114,5,0,90.83,5
2025-03-25,S001,P0004,Apparel,West,112,2,0,90.83,0
2025-03-26,S001,P0004,Apparel,West,111,1,0,90.83,0
2025-03-27,S001,P0004,Apparel,West,106,5,0,90.83,0
2025-03-28,S001,P0004,Apparel,West,98,8,0,90.83,0
2025-03-29,S001,P0004,Apparel,West,91,7,0,90.83,0
2025-03-30,S001,P0004,Apparel,West,84,7,0,90.83,0
2025-03-31,S001,P0004,Apparel,West,79,5,0,90.83,0
2025-04-01,S001,P0004,Apparel,West,130,5,56,90.83,0
2025-04-02,S001,P0004,Apparel,West,128,2,0,90.83,0
2025-04-03,S001,P0004,Apparel,West,125,3,0,90.83,0
2025-04-04,S001,P0004,Apparel,West,118,7,0,90.83,0
2025-04-05,S001,P0004,Apparel,West,114,4,0,90.83,15
2025-04-06,S001,P0004,Apparel,West,109,5,0,90.83,10
2025-04-07,S001,P0004,Apparel,West,102,7,0,90.83,0
2025-04-08,S001,P0004,Apparel,West,97,5,0,90.83,0
2025-04-09,S001,P0004,Apparel,West,92,5,0,90.83,0
2025-04-10,S001,P0004,Apparel,West,88,4,0,90.83,5
2025-04-11,S001,P0004,Apparel,West,138,6,56,90.83,0
2025-04-12,S001,P0004,Apparel,West,130,8,0,90.83,0
2025-04-13,S001,P0004,Apparel,West,125,5,0,90.83,0
2025-04-14,S001,P0004,Apparel,West,123,2,0,90.83,10
2025-04-15,S001,P0004,Apparel,West,122,1,0,90.83,0
2025-04-16,S001,P0004,Apparel,West,116,6,0,90.83,0
2025-04-17,S001,P0004,Apparel,West,111,5,0,90.83,10
2025-04-18,S001,P0004,Apparel,West,102,9,0,90.83,0
2025-04-19,S001,P0004,Apparel,West,96,6,0,90.83,0
2025-04-20,S001,P0004,Apparel,West,90,6,0,90.83,5
2025-04-21,S001,P0004,Apparel,West,141,5,56,90.83,0
2025-04-22,S001,P0004,Apparel,West,136,5,0,90.83,0
2025-04-23,S001,P0004,Apparel,West,132,4,0,90.83,0
2025-04-24,S001,P0004,Apparel,West,129,3,0,90.83,0
2025-04-25,S001,P0004,Apparel,West,124,5,0,90.83,0
2025-04-26,S001,P0004,Apparel,West,118,6,0,90.83,5
2025-04-27,S001,P0004,Apparel,West,112,6,0,90.83,0
2025-04-28,S001,P0004,Apparel,West,106,6,0,90.83,0
2025-04-29,S001,P0004,Apparel,West,101,5,0,90.83,0
2025-04-30,S001,P0004,Apparel,West,99,2,0,90.83,0
2025-05-01,S001,P0004,Apparel,West,151,4,56,90.83,0
2025-05-02,S001,P0004,Apparel,West,147,4,0,90.83,0
2025-05-03,S001,P0004,Apparel,West,141,6,0,90.83,15
2025-05-04,S001,P0004,Apparel,West,134,7,0,90.83,0
2025-05-05,S001,P0004,Apparel,West,129,5,0,90.83,0
2025-05-06,S001,P0004,Apparel,West,128,1,0,90.83,0
2025-05-07,S001,P0004,Apparel,West,126,2,0,90.83,0
2025-05-08,S001,P0004,Apparel,West,120,6,0,90.83,0
2025-05-09,S001,P0004,Apparel,West,116,4,0,90.83,0
2025-05-10,S001,P0004,Apparel,West,107,9,0,90.83,15
2025-05-11,S001,P0004,Apparel,West,157,6,56,90.83,15
2025-05-12,S001,P0004,Apparel,West,153,4,0,90.83,0
2025-05-13,S001,P0004,Apparel,West,149,4,0,90.83,0
2025-05-14,S001,P0004,Apparel,West,145,4,0,90.83,0
2025-05-15,S001,P0004,Apparel,West,140,5,0,90.83,5
2025-05-16,S001,P0004,Apparel,West,135,5,0,90.83,0
2025-05-17,S001,P0004,Apparel,West,127,8,0,90.83,0
2025-05-18,S001,P0004,Apparel,West,124,3,0,90.83,0
2025-05-19,S001,P0004,Apparel,West,122,2,0,90.83,0
2025-05-20,S001,P0004,Apparel,West,118,4,0,90.83,0
2025-05-21,S001,P0004,Apparel,West,168,6,56,90.83,0
2025-05-22,S001,P0004,Apparel,West,162,6,0,90.83,0
2025-05-23,S001,P0004,Apparel,West,158,4,0,90.83,0
2025-05-24,S001,P0004,Apparel,West,157,1,0,90.83,0
2025-05-25,S001,P0004,Apparel,West,152,5,0,90.83,0
2025-05-26,S001,P0004,Apparel,West,147,5,0,90.83,0
2025-05-27,S001,P0004,Apparel,West,142,5,0,90.83,0
2025-05-28,S001,P0004,Apparel,West,136,6,0,90.83,0
2025-05-29,S001,P0004,Apparel,West,129,7,0,90.83,0
2025-05-30,S001,P0004,Apparel,West,125,4,0,90.83,0
2025-05-31,S001,P0004,Apparel,West,176,5,56,90.83,0
2025-06-01,S001,P0004,Apparel,West,172,4,0,90.83,0
2025-06-02,S001,P0004,Apparel,West,170,2,0,90.83,0
2025-06-03,S001,P0004,Apparel,West,168,2,0,90.83,0
2025-06-04,S001,P0004,Apparel,West,165,3,0,90.83,0
2025-06-05,S001,P0004,Apparel,West,158,7,0,90.83,0
2025-06-06,S001,P0004,Apparel,West,152,6,0,90.83,0
2025-06-07,S001,P0004,Apparel,West,147,5,0,90.83,10
2025-06-08,S001,P0004,Apparel,West,137,10,0,90.83,0
2025-06-09,S001,P0004,Apparel,West,133,4,0,90.83,5
2025-06-10,S001,P0004,Apparel,West,182,7,56,90.83,0
2025-06-11,S001,P0004,Apparel,West,174,8,0,90.83,0
2025-06-12,S001,P0004,Apparel,West,168,6,0,90.83,0
2025-06-13,S001,P0004,Apparel,West,165,3,0,90.83,0
2025-06-14,S001,P0004,Apparel,West,160,5,0,90.83,0
2025-06-15,S001,P0004,Apparel,West,154,6,0,90.83,0
2025-06-16,S001,P0004,Apparel,West,152,2,0,90.83,0
2025-06-17,S001,P0004,Apparel,West,149,3,0,90.83,0
2025-06-18,S001,P0004,Apparel,West,146,3,0,90.83,0
2025-06-19,S001,P0004,Apparel,West,140,6,0,90.83,0
2025-06-20,S001,P0004,Apparel,West,189,7,56,90.83,0
2025-06-21,S001,P0004,Apparel,West,182,7,0,90.83,0
2025-06-22,S001,P0004,Apparel,West,174,8,0,90.83,0
2025-06-23,S001,P0004,Apparel,West,171,3,0,90.83,0
2025-06-24,S001,P0004,Apparel,West,167,4,0,90.83,0
2025-06-25,S001,P0004,Apparel,West,163,4,0,90.83,0
2025-06-26,S001,P0004,Apparel,West,157,6,0,90.83,0
2025-06-27,S001,P0004,Apparel,West,148,9,0,90.83,15
2025-06-28,S001,P0004,Apparel,West,143,5,0,90.83,15
2025-06-29,S001,P0004,Apparel,West,135,8,0,90.83,0
2025-01-01,S001,P0005,Personal Care,West,485,39,262,28.8,5
2025-01-02,S001,P0005,Personal Care,West,457,28,0,28.8,0
2025-01-03,S001,P0005,Personal Care,West,439,18,0,28.8,10
2025-01-04,S001,P0005,Personal Care,West,420,19,0,28.8,0
2025-01-05,S001,P0005,Personal Care,West,403,17,0,28.8,0
2025-01-06,S001,P0005,Personal Care,West,403,0,0,28.8,0
2025-01-07,S001,P0005,Personal Care,West,384,19,0,28.8,5
2025-01-08,S001,P0005,Personal Care,West,365,19,0,28.8,0
2025-01-09,S001,P0005,Personal Care,West,333,32,0,28.8,5
2025-01-10,S001,P0005,Personal Care,West,318,15,0,28.8,5
2025-01-11,S001,P0005,Personal Care,West,553,27,262,28.8,0
2025-01-12,S001,P0005,Personal Care,West,521,32,0,28.8,0
2025-01-13,S001,P0005,Personal Care,West,494,27,0,28.8,0
2025-01-14,S001,P0005,Personal Care,West,464,30,0,28.8,0
2025-01-15,S001,P0005,Personal Care,West,440,24,0,28.8,15
2025-01-16,S001,P0005,Personal Care,West,433,7,0,28.8,10
2025-01-17,S001,P0005,Personal Care,West,407,26,0,28.8,5
2025-01-18,S001,P0005,Personal Care,West,386,21,0,28.8,0
2025-01-19,S001,P0005,Personal Care,West,344,42,0,28.8,0
2025-01-20,S001,P0005,Personal Care,West,322,22,0,28.8,0
2025-01-21,S001,P0005,Personal Care,West,559,25,262,28.8,0
2025-01-22,S001,P0005,Personal Care,West,508,51,0,28.8,0
2025-01-23,S001,P0005,Personal Care,West,478,30,0,28.8,0
2025-01-24,S001,P0005,Personal Care,West,452,26,0,28.8,0
2025-01-25,S001,P0005,Personal Care,West,425,27,0,28.8,0
2025-01-26,S001,P0005,Personal Care,West,410,15,0,28.8,0
2025-01-27,S001,P0005,Personal Care,West,390,20,0,28.8,5
2025-01-28,S001,P0005,Personal Care,West,378,12,0,28.8,0
2025-01-29,S001,P0005,Personal Care,West,337,41,0,28.8,0
2025-01-30,S001,P0005,Personal Care,West,311,26,0,28.8,0
2025-01-31,S001,P0005,Personal Care,West,538,35,262,28.8,0
2025-02-01,S001,P0005,Personal Care,West,516,22,0,28.8,0
2025-02-02,S001,P0005,Personal Care,West,496,20,0,28.8,15
2025-02-03,S001,P0005,Personal Care,West,467,29,0,28.8,0
2025-02-04,S001,P0005,Personal Care,West,455,12,0,28.8,0
2025-02-05,S001,P0005,Personal Care,West,438,17,0,28.8,5
2025-02-06,S001,P0005,Personal Care,West,397,41,0,28.8,5
2025-02-07,S001,P0005,Personal Care,West,380,17,0,28.8,0
2025-02-08,S001,P0005,Personal Care,West,368,12,0,28.8,0
2025-02-09,S001,P0005,Personal Care,West,359,9,0,28.8,0
2025-02-10,S001,P0005,Personal Care,West,616,5,262,28.8,0
2025-02-11,S001,P0005,Personal Care,West,580,36,0,28.8,0
2025-02-12,S001,P0005,Personal Care,West,564,16,0,28.8,0
2025-02-13,S001,P0005,Personal Care,West,513,51,0,28.8,0
2025-02-14,S001,P0005,Personal Care,West,474,39,0,28.8,0
2025-02-15,S001,P0005,Personal Care,West,423,51,0,28.8,0
2025-02-16,S001,P0005,Personal Care,West,383,40,0,28.8,0
2025-02-17,S001,P0005,Personal Care,West,355,28,0,28.8,5
2025-02-18,S001,P0005,Personal Care,West,342,13,0,28.8,0
2025-02-19,S001,P0005,Personal Care,West,320,22,0,28.8,0
2025-02-20,S001,P0005,Personal Care,West,552,30,262,28.8,0
2025-02-21,S001,P0005,Personal Care,West,519,33,0,28.8,0
2025-02-22,S001,P0005,Personal Care,West,503,16,0,28.8,0
2025-02-23,S001,P0005,Personal Care,West,477,26,0,28.8,0
2025-02-24,S001,P0005,Personal Care,West,456,21,0,28.8,0
2025-02-25,S001,P0005,Personal Care,West,436,20,0,28.8,0
2025-02-26,S001,P0005,Personal Care,West,426,10,0,28.8,0
2025-02-27,S001,P0005,Personal Care,West,383,43,0,28.8,0
2025-02-28,S001,P0005,Personal Care,West,364,19,0,28.8,5
2025-03-01,S001,P0005,Personal Care,West,346,18,0,28.8,0
2025-03-02,S001,P0005,Personal Care,West,558,50,262,28.8,0
2025-03-03,S001,P0005,Personal Care,West,519,39,0,28.8,0
2025-03-04,S001,P0005,Personal Care,West,496,23,0,28.8,0
2025-03-05,S001,P0005,Personal Care,West,494,2,0,28.8,10
2025-03-06,S001,P0005,Personal Care,West,477,17,0,28.8,5
2025-03-07,S001,P0005,Personal Care,West,473,4,0,28.8,5
2025-03-08,S001,P0005,Personal Care,West,439,34,0,28.8,0
2025-03-09,S001,P0005,Personal Care,West,417,22,0,28.8,0
2025-03-10,S001,P0005,Personal Care,West,395,22,0,28.8,0
2025-03-11,S001,P0005,Personal Care,West,353,42,0,28.8,0
2025-03-12,S001,P0005,Personal Care,West,600,15,262,28.8,0
2025-03-13,S001,P0005,Personal Care,West,573,27,0,28.8,0
2025-03-14,S001,P0005,Personal Care,West,543,30,0,28.8,15
2025-03-15,S001,P0005,Personal Care,West,501,42,0,28.8,0
2025-03-16,S001,P0005,Personal Care,West,474,27,0,28.8,0
2025-03-17,S001,P0005,Personal Care,West,454,20,0,28.8,0
2025-03-18,S001,P0005,Personal Care,West,435,19,0,28.8,0
2025-03-19,S001,P0005,Personal Care,West,409,26,0,28.8,0
2025-03-20,S001,P0005,Personal Care,West,370,39,0,28.8,0
2025-03-21,S001,P0005,Personal Care,West,351,19,0,28.8,0
2025-03-22,S001,P0005,Personal Care,West,612,1,262,28.8,0
2025-03-23,S001,P0005,Personal Care,West,574,38,0,28.8,5
2025-03-24,S001,P0005,Personal Care,West,551,23,0,28.8,10
2025-03-25,S001,P0005,Personal Care,West,523,28,0,28.8,0
2025-03-26,S001,P0005,Personal Care,West,519,4,0,28.8,0
2025-03-27,S001,P0005,Personal Care,West,503,16,0,28.8,15
2025-03-28,S001,P0005,Personal Care,West,472,31,0,28.8,0
2025-03-29,S001,P0005,Personal Care,West,458,14,0,28.8,0
2025-03-30,S001,P0005,Personal Care,West,424,34,0,28.8,0
2025-03-31,S001,P0005,Personal Care,West,403,21,0,28.8,0
2025-04-01,S001,P0005,Personal Care,West,651,14,262,28.8,5
2025-04-02,S001,P0005,Personal Care,West,638,13,0,28.8,0
2025-04-03,S001,P0005,Personal Care,West,628,10,0,28.8,5
2025-04-04,S001,P0005,Personal Care,West,605,23,0,28.8,0
2025-04-05,S001,P0005,Personal Care,West,575,30,0,28.8,0
2025-04-06,S001,P0005,Personal Care,West,551,24,0,28.8,0
2025-04-07,S001,P0005,Personal Care,West,541,10,0,28.8,0
2025-04-08,S001,P0005,Personal Care,West,541,0,0,28.8,10
2025-04-09,S001,P0005,Personal Care,West,514,27,0,28.8,0
2025-04-10,S001,P0005,Personal Care,West,482,32,0,28.8,0
2025-04-11,S001,P0005,Personal Care,West,715,29,262,28.8,0
2025-04-12,S001,P0005,Personal Care,West,664,51,0,28.8,0
2025-04-13,S001,P0005,Personal Care,West,638,26,0,28.8,0
2025-04-14,S001,P0005,Personal Care,West,601,37,0,28.8,0
2025-04-15,S001,P0005,Personal Care,West,586,15,0,28.8,0
2025-04-16,S001,P0005,Personal Care,West,573,13,0,28.8,0
2025-04-17,S001,P0005,Personal Care,West,550,23,0,28.8,0
2025-04-18,S001,P0005,Personal Care,West,510,40,0,28.8,5
2025-04-19,S001,P0005,Personal Care,West,485,25,0,28.8,15
2025-04-20,S001,P0005,Personal Care,West,474,11,0,28.8,0
2025-04-21,S001,P0005,Personal Care,West,704,32,262,28.8,0
2025-04-22,S001,P0005,Personal Care,West,683,21,0,28.8,0
2025-04-23,S001,P0005,Personal Care,West,658,25,0,28.8,5
2025-04-24,S001,P0005,Personal Care,West,645,13,0,28.8,0
2025-04-25,S001,P0005,Personal Care,West,622,23,0,28.8,0
2025-04-26,S001,P0005,Personal Care,West,610,12,0,28.8,0
2025-04-27,S001,P0005,Personal Care,West,561,49,0,28.8,0
2025-04-28,S001,P0005,Personal Care,West,527,34,0,28.8,0
2025-04-29,S001,P0005,Personal Care,West,504,23,0,28.8,0
2025-04-30,S001,P0005,Personal Care,West,473,31,0,28.8,0
2025-05-01,S001,P0005,Personal Care,West,720,15,262,28.8,5
